city_name,census_block,crime_counts
New York,360050337003005,3
New York,360050337003006,16
New York,360050337003007,1
New York,360050337003008,5
New York,360050337003010,1
New York,360050338001002,1
New York,360050338002001,1
New York,360050338003000,18
New York,360050338004001,10
New York,360050338004002,17
New York,360050340001001,12
New York,360050340001002,10
New York,360050340002000,9
New York,360050340002001,2
New York,360050340002002,1
New York,360050340002003,12
New York,360050340002004,10
New York,360050340002005,5
New York,360050340004001,12
New York,360050340004002,11
New York,360050342001000,11
New York,360050342001001,6
New York,360050342001002,8
New York,360050342002000,8
New York,360050342002001,9
New York,360050342002002,5
New York,360050342002003,5
New York,360050342002004,2
New York,360050342002005,13
New York,360050342002006,12
New York,360050342002007,3
New York,360050342002008,5
New York,360050342002009,7
New York,360050343001000,10
New York,360050343001001,4
New York,360050343001002,3
New York,360050343001003,3
New York,360050343002000,14
New York,360050343002001,2
New York,360050343002002,5
New York,360050343002003,4
New York,360050343002004,1
New York,360050343002005,7
New York,360050344001000,2
New York,360050344001001,10
New York,360050344001002,7
New York,360050344002000,2
New York,360050344002001,8
New York,360050344002002,6
New York,360050344002003,2
New York,360050344002004,2
New York,360050344002005,6
New York,360050344002006,3
New York,360050344002007,2
New York,360050344002008,3
New York,360050344002009,3
New York,360050345001000,17
New York,360050345001001,1
New York,360050345001002,1
New York,360050345001003,2
New York,360050345001004,2
New York,360050345001006,6
New York,360050345001007,13
New York,360050345001008,11
New York,360050345001009,2
New York,360050345002001,2
New York,360050345002002,2
New York,360050345002004,8
New York,360050345002005,5
New York,360050345002006,3
New York,360050345002007,2
New York,360050345002009,1
New York,360050345003000,13
New York,360050348001000,1
New York,360050348001005,18
New York,360050348001006,4
New York,360050348001007,14
New York,360050348001008,5
New York,360050348001009,6
New York,360050348001011,8
New York,360050348003000,15
New York,360050348003001,6
New York,360050348003002,4
New York,360050348003003,7
New York,360050348003004,8
New York,360050348003005,7
New York,360050348003006,20
New York,360050348004000,6
New York,360050348004001,16
New York,360050348004002,2
New York,360050348004003,7
New York,360050348004004,3
New York,360050348004005,8
New York,360050350001000,4
New York,360050350001001,1
New York,360050350001003,3
New York,360050350001005,2
New York,360050350001006,13
New York,360050350002001,5
New York,360050350002005,2
New York,360050350002006,8
New York,360050350002007,1
New York,360050351001000,13
New York,360050351002000,14
New York,360050351002001,1
New York,360050351002002,5
New York,360050351002003,18
New York,360050351002004,7
New York,360050351003001,2
New York,360050351003002,5
New York,360050351003004,5
New York,360050351003005,7
New York,360050351003006,2
New York,360050351003007,1
New York,360050351003008,1
New York,360050356001000,1
New York,360050356001001,4
New York,360050356001002,7
New York,360050356001003,7
New York,360050356001004,2
New York,360050356001005,8
New York,360050356002001,7
New York,360050356002002,6
New York,360050356002003,2
New York,360050356002004,5
New York,360050356002005,6
New York,360050356002006,4
New York,360050356002007,11
New York,360050356002008,1
New York,360050356002010,1
New York,360050356002012,17
New York,360050358001000,6
New York,360050358001001,1
New York,360050358001002,8
New York,360050358001003,1
New York,360050358001004,5
New York,360050358001005,6
New York,360050358001006,11
New York,360050358001007,1
New York,360050358001008,9
New York,360050358001009,15
New York,360050358002000,1
New York,360050358002001,1
New York,360050358002002,13
New York,360050358002003,6
New York,360050358002004,14
New York,360050358002005,5
New York,360050358002006,8
New York,360050358002007,1
New York,360050358003001,2
New York,360050358003002,4
New York,360050358003003,5
New York,360050358003004,1
New York,360050358003005,4
New York,360050358003006,1
New York,360050358003007,7
New York,360050358004000,17
New York,360050358004001,6
New York,360050358005000,3
New York,360050358005001,6
New York,360050358005002,4
New York,360050358006000,8
New York,360050358006001,14
New York,360050358006002,10
New York,360050358006003,5
New York,360050358007000,4
New York,360050358007001,10
New York,360050358007002,5
New York,360050358007003,3
New York,360050358007004,3
New York,360050358007005,9
New York,360050359001000,15
New York,360050359001001,18
New York,360050359001003,11
New York,360050359001005,9
New York,360050359001006,16
New York,360050359001007,6
New York,360050359001008,5
New York,360050359001011,10
New York,360050359001012,12
New York,360050359001013,2
New York,360050359001015,11
New York,360050360001000,6
New York,360050360001001,7
New York,360050360001002,2
New York,360050360001003,2
New York,360050360001004,2
New York,360050360002000,3
New York,360050360002001,7
New York,360050360002002,5
New York,360050360002003,19
New York,360050360003000,1
New York,360050360003001,3
New York,360050360003002,3
New York,360050360003003,3
New York,360050360003004,4
New York,360050360003005,1
New York,360050360003006,1
New York,360050360003007,2
New York,360050360003008,7
New York,360050361002000,14
New York,360050361003000,2
New York,360050361003001,14
New York,360050361003003,14
New York,360050361005001,5
New York,360050361005002,8
New York,360050363001000,17
New York,360050363004000,20
New York,360050363004001,1
New York,360050363004002,7
New York,360050363004006,14
New York,360050363004008,17
New York,360050363006001,13
New York,360050363006002,14
New York,360050363006003,10
New York,360050363006005,20
New York,360050363006006,12
New York,360050364001000,8
New York,360050364001001,3
New York,360050364001002,10
New York,360050364001003,3
New York,360050364001004,9
New York,360050364001006,10
New York,360050364003000,5
New York,360050364003001,10
New York,360050364003002,4
New York,360050364003003,11
New York,360050365012001,18
New York,360050365012002,14
New York,360050365012003,2
New York,360050365013000,15
New York,360050365021002,1
New York,360050365021003,20
New York,360050365022002,1
New York,360050367001002,9
New York,360050367001003,7
New York,360050367001004,11
New York,360050368001000,4
New York,360050368001001,8
New York,360050368001002,18
New York,360050368001003,8
New York,360050368001004,15
New York,360050368002000,11
New York,360050369011005,14
New York,360050369022000,11
New York,360050369022003,13
New York,360050370001000,3
New York,360050370001001,6
New York,360050370001002,7
New York,360050370001003,13
New York,360050370002000,8
New York,360050370002001,13
New York,360050370002002,5
New York,360050370003000,8
New York,360050370003001,11
New York,360050370003002,5
New York,360050370003003,5
New York,360050371001000,15
New York,360050371001003,18
New York,360050371002001,14
New York,360050371002003,6
New York,360050371003000,16
New York,360050371003001,14
New York,360050371003002,17
New York,360050371004001,11
New York,360050372001000,1
New York,360050372001001,12
New York,360050372001002,8
New York,360050372001003,3
New York,360050372001004,8
New York,360050372002000,4
New York,360050372002001,4
New York,360050372002002,5
New York,360050372002003,7
New York,360050372002004,4
New York,360050372002005,1
New York,360050372002006,6
New York,360050372002007,4
New York,360050372002008,9
New York,360050373001000,5
New York,360050373002001,13
New York,360050373002002,9
New York,360050373002004,12
New York,360050374001001,14
New York,360050374002004,10
New York,360050374002006,3
New York,360050374002007,3
New York,360050374002008,17
New York,360050375041002,16
New York,360050375041003,4
New York,360050375041006,2
New York,360050375042000,10
New York,360050375043000,18
New York,360050375043003,15
New York,360050375043005,12
New York,360050376001001,15
New York,360050376002000,5
New York,360050376002002,13
New York,360050376002003,9
New York,360050376002004,13
New York,360050376002005,11
New York,360050378001002,9
New York,360050378001003,15
New York,360050378001004,20
New York,360050378002000,3
New York,360050378002001,9
New York,360050379001000,13
New York,360050379001001,16
New York,360050379001002,6
New York,360050379001006,1
New York,360050379004001,7
New York,360050380004000,12
New York,360050380004001,14
New York,360050380004002,6
New York,360050380004003,14
New York,360050380004005,11
New York,360050380004006,1
New York,360050381006001,8
New York,360050382001000,10
New York,360050382001003,10
New York,360050382002000,7
New York,360050382002001,9
New York,360050382002002,8
New York,360050382002003,3
New York,360050382002004,12
New York,360050382002005,5
New York,360050382002006,15
New York,360050383012000,14
New York,360050383013001,9
New York,360050383021000,15
New York,360050383021001,9
New York,360050383021002,14
New York,360050383021004,10
New York,360050383021005,7
New York,360050385001000,1
New York,360050385001001,19
New York,360050385001003,6
New York,360050385001004,9
New York,360050385001005,20
New York,360050385001006,10
New York,360050385001007,10
New York,360050385001008,9
New York,360050385003001,10
New York,360050385003002,19
New York,360050385003003,18
New York,360050385003006,6
New York,360050385004003,10
New York,360050385004005,15
New York,360050386001000,17
New York,360050386001001,9
New York,360050386001002,2
New York,360050386001003,12
New York,360050386002001,6
New York,360050386002002,5
New York,360050386002003,7
New York,360050386002004,1
New York,360050386002005,20
New York,360050386003001,1
New York,360050386004000,1
New York,360050386004002,4
New York,360050386004004,6
New York,360050386004005,9
New York,360050386005000,4
New York,360050386005001,4
New York,360050386005002,3
New York,360050386005003,3
New York,360050386005004,2
New York,360050387001003,19
New York,360050387001006,17
New York,360050387002000,6
New York,360050387003000,10
New York,360050388001000,12
New York,360050388001001,15
New York,360050388001002,13
New York,360050388001003,6
New York,360050388002000,8
New York,360050388002001,14
New York,360050388002002,15
New York,360050388002003,12
New York,360050389001001,1
New York,360050389001004,18
New York,360050389001005,18
New York,360050389002001,14
New York,360050389002002,18
New York,360050389003000,14
New York,360050389003001,20
New York,360050389003002,14
New York,360050389003003,15
New York,360050390001000,7
New York,360050390001001,20
New York,360050390001002,15
New York,360050390002001,20
New York,360050391001002,10
New York,360050391001003,8
New York,360050391002003,1
New York,360050391004001,12
New York,360050391004003,4
New York,360050391004004,13
New York,360050391005000,17
New York,360050391006000,19
New York,360050391006002,11
New York,360050392001000,11
New York,360050392002002,17
New York,360050393001000,2
New York,360050393006001,15
New York,360050394004000,11
New York,360050395001001,12
New York,360050395001002,1
New York,360050395001003,18
New York,360050395001004,12
New York,360050395001005,16
New York,360050395002002,1
New York,360050395002003,18
New York,360050395002004,17
New York,360050395003001,15
New York,360050395003002,12
New York,360050395003003,4
New York,360050395003005,12
New York,360050395004003,15
New York,360050395004004,2
New York,360050395004005,2
New York,360050395004006,10
New York,360050395004007,3
New York,360050395004008,12
New York,360050395004009,19
New York,360050396001000,20
New York,360050396001002,9
New York,360050396002002,15
New York,360050396003001,11
New York,360050396004001,3
New York,360050397001002,2
New York,360050397001003,14
New York,360050397001004,6
New York,360050397001010,4
New York,360050397001011,5
New York,360050398001000,13
New York,360050398001001,11
New York,360050398001002,3
New York,360050398001003,2
New York,360050398001004,13
New York,360050398002000,13
New York,360050398002001,15
New York,360050398002002,9
New York,360050398003000,18
New York,360050398003001,2
New York,360050398003002,6
New York,360050399014000,8
New York,360050399021002,20
New York,360050399023001,8
New York,360050399025000,14
New York,360050401002000,18
New York,360050401002003,8
New York,360050404001002,17
New York,360050404001003,18
New York,360050404002000,14
New York,360050405023000,9
New York,360050405024000,14
New York,360050405024001,20
New York,360050405026001,15
New York,360050406001001,10
New York,360050406001002,17
New York,360050407012000,18
New York,360050407021000,15
New York,360050407021002,10
New York,360050407022001,20
New York,360050407022002,9
New York,360050407023000,18
New York,360050407024000,15
New York,360050407024001,18
New York,360050407025000,13
New York,360050408002002,18
New York,360050408003000,18
New York,360050408004000,14
New York,360050409001000,4
New York,360050409001003,6
New York,360050409001007,4
New York,360050409002001,18
New York,360050411001000,16
New York,360050411001001,10
New York,360050411002000,20
New York,360050411002002,20
New York,360050411003000,9
New York,360050413001001,19
New York,360050413003000,17
New York,360050413003001,13
New York,360050413004002,3
New York,360050413004003,11
New York,360050413006000,11
New York,360050413006001,5
New York,360050413007001,13
New York,360050414001000,18
New York,360050414001001,12
New York,360050414001005,16
New York,360050414002002,7
New York,360050414002003,10
New York,360050414003000,15
New York,360050414003001,1
New York,360050414003002,20
New York,360050414003003,13
New York,360050414003004,14
New York,360050414004002,1
New York,360050414004005,1
New York,360050414004006,3
New York,360050414004007,2
New York,360050414004008,10
New York,360050414004009,2
New York,360050414004010,5
New York,360050414004011,10
New York,360050414004012,11
New York,360050414004013,8
New York,360050414004014,9
New York,360050414004015,3
New York,360050415001000,6
New York,360050415001001,19
New York,360050415002000,19
New York,360050415003000,9
New York,360050415004000,10
New York,360050415006000,13
New York,360050415006002,16
New York,360050418001000,8
New York,360050418001001,3
New York,360050418001002,12
New York,360050418001003,7
New York,360050418001005,1
New York,360050418001006,14
New York,360050418002002,6
New York,360050418002003,11
New York,360050418003001,14
New York,360050419001000,7
New York,360050419001001,19
New York,360050419001002,4
New York,360050419001003,12
New York,360050419001004,19
New York,360050419003000,8
New York,360050419004001,8
New York,360050419004002,5
New York,360050419004006,2
New York,360050419004009,9
New York,360050419007000,13
New York,360050419007001,10
New York,360050420003001,19
New York,360050420003002,14
New York,360050421001001,5
New York,360050421005004,8
New York,360050421005005,6
New York,360050422001000,13
New York,360050422001001,1
New York,360050422001002,5
New York,360050422001003,7
New York,360050422001005,10
New York,360050422001007,12
New York,360050422002001,11
New York,360050422002002,14
New York,360050422002003,13
New York,360050423001001,8
New York,360050423002001,9
New York,360050423002002,1
New York,360050424001000,4
New York,360050424001001,8
New York,360050424001002,19
New York,360050424002000,9
New York,360050424002001,13
New York,360050424002002,10
New York,360050424002003,15
New York,360050425003000,1
New York,360050425003001,2
New York,360050425003002,9
New York,360050425003003,14
New York,360050425003007,13
New York,360050425005001,15
New York,360050425006000,10
New York,360050426001001,16
New York,360050426001002,15
New York,360050426001004,16
New York,360050426001005,2
New York,360050426002000,12
New York,360050426002001,10
New York,360050426002002,4
New York,360050426002003,6
New York,360050426002004,13
New York,360050426002005,3
New York,360050426002006,10
New York,360050426002007,4
New York,360050426002008,3
New York,360050426003000,7
New York,360050426003001,8
New York,360050426003002,11
New York,360050426004000,9
New York,360050426004001,12
New York,360050426004002,11
New York,360050426005000,5
New York,360050426005001,10
New York,360050426005002,10
New York,360050426006000,7
New York,360050426006002,13
New York,360050428001000,18
New York,360050428001001,10
New York,360050428001002,6
New York,360050428001003,7
New York,360050428001004,5
New York,360050428001005,10
New York,360050428002000,10
New York,360050428002001,10
New York,360050428002002,16
New York,360050428002003,8
New York,360050429011000,18
New York,360050429011001,17
New York,360050429011004,8
New York,360050429023000,8
New York,360050430001000,13
New York,360050430001001,6
New York,360050430001002,11
New York,360050430001003,6
New York,360050430001004,8
New York,360050430002000,4
New York,360050430002001,4
New York,360050430002002,5
New York,360050430002003,4
New York,360050430003000,7
New York,360050430003002,2
New York,360050430003003,4
New York,360050430003004,12
New York,360050430003005,6
New York,360050431004000,11
New York,360050431005000,2
New York,360050431007001,13
New York,360050434001001,5
New York,360050434001002,2
New York,360050434001003,13
New York,360050434001004,14
New York,360050434001005,12
New York,360050434001006,8
New York,360050434001007,10
New York,360050434002000,8
New York,360050434002001,2
New York,360050434003000,5
New York,360050434003001,20
New York,360050434003002,11
New York,360050434004000,10
New York,360050434004001,4
New York,360050434004002,6
New York,360050434004003,8
New York,360050434004006,9
New York,360050435001002,8
New York,360050435001013,10
New York,360050435001015,8
New York,360050435001019,1
New York,360050435001021,1
New York,360050435001030,1
New York,360050435001031,6
New York,360050435001033,10
New York,360050435001036,13
New York,360050436001000,9
New York,360050436001001,6
New York,360050436001002,5
New York,360050436001003,5
New York,360050436001004,10
New York,360050436001005,11
New York,360050436002001,13
New York,360050436002002,7
New York,360050436002003,2
New York,360050436002004,1
New York,360050442001000,2
New York,360050442002000,8
New York,360050442002001,12
New York,360050442002002,11
New York,360050442002003,6
New York,360050442003000,1
New York,360050442003001,4
New York,360050442003002,4
New York,360050442003003,12
New York,360050442003004,5
New York,360050442003005,5
New York,360050442003006,2
New York,360050442004000,7
New York,360050442004001,7
New York,360050442004002,6
New York,360050442004003,2
New York,360050442004004,5
New York,360050442005000,6
New York,360050442005002,15
New York,360050442005003,3
New York,360050442005004,11
New York,360050442005005,4
New York,360050444001000,7
New York,360050444001001,5
New York,360050444001002,16
New York,360050444001003,8
New York,360050444002000,11
New York,360050444002001,7
New York,360050444002002,15
New York,360050444002003,6
New York,360050444003000,7
New York,360050444003001,5
New York,360050444004000,9
New York,360050444004001,7
New York,360050444004002,8
New York,360050444004003,3
New York,360050444004004,14
New York,360050448001000,5
New York,360050448001001,8
New York,360050448001002,1
New York,360050448001003,9
New York,360050448001004,6
New York,360050448001005,4
New York,360050448002000,8
New York,360050448002001,1
New York,360050448002002,3
New York,360050448002003,20
New York,360050448002004,3
New York,360050449011000,4
New York,360050449011003,9
New York,360050449011004,3
New York,360050449011005,2
New York,360050449011006,4
New York,360050449012000,1
New York,360050449012001,2
New York,360050449012002,1
New York,360050449012003,2
New York,360050449012004,7
New York,360050449012005,7
New York,360050449012006,1
New York,360050449021000,1
New York,360050449021001,1
New York,360050449021002,4
New York,360050449021003,6
New York,360050449021004,5
New York,360050449021005,16
New York,360050449022000,13
New York,360050449022001,3
New York,360050449022002,11
New York,360050449022003,5
New York,360050451011000,4
New York,360050451011001,5
New York,360050451011002,11
New York,360050451011003,2
New York,360050451011004,11
New York,360050451012001,10
New York,360050451012003,13
New York,360050451012004,17
New York,360050451012005,4
New York,360050451012006,8
New York,360050451021000,1
New York,360050451021001,2
New York,360050451021003,2
New York,360050451021004,9
New York,360050451021005,5
New York,360050451022003,17
New York,360050451022004,10
New York,360050451022005,8
New York,360050451022006,5
New York,360050451022007,1
New York,360050451022008,3
New York,360050451022009,2
New York,360050456001000,4
New York,360050456001001,4
New York,360050456001003,16
New York,360050456001004,7
New York,360050456001005,6
New York,360050456001006,6
New York,360050456002000,4
New York,360050456002001,13
New York,360050456002003,5
New York,360050456002004,7
New York,360050456002005,18
New York,360050456002006,14
New York,360050456003007,2
New York,360050456003008,1
New York,360050456003016,1
New York,360050456003017,6
New York,360050456003019,4
New York,360050456003020,4
New York,360050456003021,3
New York,360050456003022,2
New York,360050456003023,2
New York,360050456003024,3
New York,360050456003025,5
New York,360050456003026,3
New York,360050456003027,2
New York,360050460001000,16
New York,360050460001001,4
New York,360050460001002,14
New York,360050460001004,12
New York,360050460001005,15
New York,360050460001006,10
New York,360050460001007,18
New York,360050460001008,4
New York,360050460002000,7
New York,360050460002001,15
New York,360050462011002,2
New York,360050462011004,1
New York,360050462011006,2
New York,360050462011008,5
New York,360050462011011,5
New York,360050462011012,8
New York,360050462011015,13
New York,360050462011019,3
New York,360050462011021,1
New York,360050462011029,6
New York,360050462013004,4
New York,360050462013007,1
New York,360050462014000,17
New York,360050462015002,4
New York,360050462016000,9
New York,360050462016002,15
New York,360050462018003,14
New York,360050462019000,5
New York,360050462019001,3
New York,360050462019002,17
New York,360050462019003,17
New York,360050462021001,8
New York,360050462021002,2
New York,360050462021003,3
New York,360050462021004,8
New York,360050462021005,4
New York,360050462021006,6
New York,360050462021007,19
New York,360050462021010,4
New York,360050462021013,7
New York,360050462021014,1
New York,360050462021015,14
New York,360050462021016,14
New York,360050462022000,1
New York,360050462022001,5
New York,360050462022002,5
New York,360050462022003,17
New York,360050462022004,1
New York,360050462022005,9
New York,360050462022006,2
New York,360050462022007,19
New York,360050462022009,11
New York,360050462023000,8
New York,360050462023002,11
New York,360050462023004,3
New York,360050462023006,8
New York,360050462023008,2
New York,360050462023009,11
New York,360050462023010,5
New York,360050462024000,3
New York,360050462024001,5
New York,360050462024002,4
New York,360050462024003,17
New York,360050462024004,10
New York,360050462024005,14
New York,360050462025000,1
New York,360050462025001,5
New York,360050462025002,7
New York,360050462025003,13
New York,360050462025004,14
New York,360050462025005,13
New York,360050462025006,14
New York,360050462025007,17
New York,360050462025008,10
New York,360050462026000,10
New York,360050462026002,3
New York,360050484001000,5
New York,360050484001001,6
New York,360050484001003,1
New York,360050484002000,16
New York,360050484002001,1
New York,360050484002002,6
New York,360050484002003,10
New York,360050484002006,5
New York,360050484002007,2
New York,360050484002008,8
New York,360050484002010,16
New York,360050484002011,4
New York,360050484002012,6
New York,360050484002013,4
New York,360050484002017,8
New York,360050484003000,9
New York,360050484004000,2
New York,360050484004002,10
New York,360050484004004,4
New York,360050484004006,7
New York,360050484004007,10
New York,360050484004008,13
New York,360050504001001,1
New York,360050504001004,1
New York,360050504001018,16
New York,360050516001000,8
New York,360050516001003,2
New York,360050516001004,3
New York,360050516001005,1
New York,360050516001006,8
New York,360050516001007,3
New York,360050516001008,6
New York,360050516001010,3
New York,360050516001012,1
New York,360050516001014,9
New York,360050516001015,5
New York,360050516001016,1
New York,360050516002002,2
New York,360050516002003,2
New York,360050516002004,1
New York,360050516002005,2
New York,360050516002006,1
New York,360050516002007,3
New York,360050516002008,5
New York,360050516002009,1
New York,360050516002010,3
New York,360050516002011,2
New York,360050516002012,1
New York,360050516003000,1
New York,360050516003001,1
New York,360050516003002,5
New York,360050516003003,4
New York,360050516003004,3
New York,360050516003007,5
New York,360050516003008,5
New York,360050516003010,5
New York,360050516003011,1
New York,360050516003013,1
New York,360050516003014,4
New York,360050516003015,2
New York,360050516003016,3
New York,360050516004000,4
New York,360050516004003,1
New York,360050516004004,3
New York,360050516004005,2
New York,360050516004006,11
New York,360050516004007,5
New York,360050516004008,1
New York,360050516004010,1
New York,360470001001000,5
New York,360470001001004,3
New York,360470001001005,20
New York,360470001001007,1
New York,360470001001008,1
New York,360470001001010,4
New York,360470001001012,2
New York,360470001001013,6
New York,360470001001014,8
New York,360470001002000,3
New York,360470001002001,3
New York,360470001002002,1
New York,360470001002003,2
New York,360470001003002,5
New York,360470001003004,6
New York,360470001003005,5
New York,360470001003006,7
New York,360470001004000,18
New York,360470001004002,8
New York,360470002001000,4
New York,360470002001001,4
New York,360470002001002,6
New York,360470002001003,1
New York,360470002001004,6
New York,360470002001005,4
New York,360470002001006,2
New York,360470002001007,4
New York,360470002001008,6
New York,360470002001009,5
New York,360470002001011,8
New York,360470002001013,2
New York,360470002001015,9
New York,360470002001016,3
New York,360470002001018,1
New York,360470002001019,1
New York,360470003011001,4
New York,360470003012000,4
New York,360470003012001,5
New York,360470003013000,10
New York,360470003013001,8
New York,360470003014000,9
New York,360470003014001,1
New York,360470003014004,15
New York,360470003015000,3
New York,360470003015001,1
New York,360470003015002,5
New York,360470003015003,11
New York,360470003015006,6
New York,360470003015008,2
New York,360470005011000,17
New York,360470005011001,10
New York,360470005012000,2
New York,360470005012001,14
New York,360470005013000,4
New York,360470005013001,6
New York,360470005021000,16
New York,360470005021001,11
New York,360470005021002,4
New York,360470005022001,16
New York,360470007001000,5
New York,360470007001001,15
New York,360470007001002,17
New York,360470007001003,12
New York,360470007001004,10
New York,360470007002000,12
New York,360470007002001,4
New York,360470007002002,4
New York,360470007003000,3
New York,360470007003001,7
New York,360470007003002,7
New York,360470007003003,16
New York,360470009001004,20
New York,360470009001005,10
New York,360470009002000,15
New York,360470011001000,4
New York,360470011001001,2
New York,360470011001004,8
New York,360470011001011,10
New York,360470013001000,3
New York,360470013001004,11
New York,360470013001006,16
New York,360470013001009,1
New York,360470013001011,9
New York,360470013001012,2
New York,360470013001013,2
New York,360470013001015,15
New York,360470013001016,11
New York,360470013001017,11
New York,360470013002000,2
New York,360470013002002,1
New York,360470015001000,5
New York,360470015001001,3
New York,360470015001002,10
New York,360470015002001,3
New York,360470015002004,8
New York,360470015002007,10
New York,360470015002009,17
New York,360470015002011,18
New York,360470015002012,6
New York,360470015002013,4
New York,360470015002014,18
New York,360470015003001,13
New York,360470015003004,5
New York,360470015003005,20
New York,360470015003009,3
New York,360470015003010,5
New York,360470015003011,1
New York,360470015003012,10
New York,360470018001004,10
New York,360470018001005,11
New York,360470018001008,2
New York,360470018001009,11
New York,360470018001011,8
New York,360470018001013,1
New York,360470018001014,2
New York,360470018001015,5
New York,360470018001016,1
New York,360470018001017,13
New York,360470018001018,3
New York,360470018001020,1
New York,360470018001023,1
New York,360470018001025,9
New York,360470018001026,6
New York,360470018001027,9
New York,360470018001029,3
New York,360470018001030,3
New York,360470018001031,3
New York,360470018001032,14
New York,360470018001033,7
New York,360470018001034,3
New York,360470018001035,15
New York,360470018001036,16
New York,360470018001040,2
New York,360470018001041,2
New York,360470018001042,8
New York,360470018001043,3
New York,360470018001044,2
New York,360470018001046,2
New York,360470020001000,6
New York,360470020001002,12
New York,360470020001003,20
New York,360470020001005,1
New York,360470020002000,10
New York,360470020002002,11
New York,360470020002004,1
New York,360470020002005,1
New York,360470021001000,3
New York,360470021001003,14
New York,360470021001005,8
New York,360470021001006,16
New York,360470021001008,9
New York,360470021001009,17
New York,360470021001010,6
New York,360470021001013,3
New York,360470021001014,5
New York,360470021002000,1
New York,360470021002002,2
New York,360470021002003,12
New York,360470021002004,19
New York,360470021002005,6
New York,360470021002007,1
New York,360470021002008,3
New York,360470021002009,3
New York,360470021002011,4
New York,360470021002017,2
New York,360470021002018,4
New York,360470021002019,13
New York,360470021002021,2
New York,360470021002022,1
New York,360470021002023,6
New York,360470021002024,4
New York,360470021002028,2
New York,360470021002029,4
New York,360470021003002,1
New York,360470021003003,1
New York,360470021003008,7
New York,360470021003009,10
New York,360470021003010,4
New York,360470021003013,6
New York,360470021003014,3
New York,360470021003015,6
New York,360470021003016,2
New York,360470021003017,5
New York,360470022001001,2
New York,360470022001002,3
New York,360470022001007,3
New York,360470022002004,4
New York,360470022002005,8
New York,360470022002006,8
New York,360470022003000,11
New York,360470022003001,6
New York,360470022003002,7
New York,360470022003003,4
New York,360470022003004,12
New York,360470022003006,3
New York,360470022003011,6
New York,360470022003012,4
New York,360470022003013,11
New York,360470023001001,6
New York,360470023001002,1
New York,360470023001003,7
New York,360470023003001,3
New York,360470023003002,7
New York,360470023003004,8
New York,360470023003006,5
New York,360470023003007,3
New York,360470029011009,14
New York,360470029012000,5
New York,360470030001003,3
New York,360470030001004,5
New York,360470030001005,2
New York,360470030001006,12
New York,360470030001007,2
New York,360470030002000,15
New York,360470031001001,15
New York,360470033002001,18
New York,360470033002002,19
New York,360470033002003,5
New York,360470033002007,12
New York,360470033002008,2
New York,360470034001007,12
New York,360470034001008,8
New York,360470034001012,9
New York,360470034001013,6
New York,360470034001014,3
New York,360470034002000,4
New York,360470034002001,8
New York,360470034002002,16
New York,360470034003000,7
New York,360470034003001,1
New York,360470034003002,2
New York,360470034003003,2
New York,360470035001000,7
New York,360470035001001,8
New York,360470035001002,2
New York,360470035001004,8
New York,360470035002000,11
New York,360470035002001,10
New York,360470036001000,7
New York,360470036001001,2
New York,360470036001003,5
New York,360470036001004,20
New York,360470036003000,10
New York,360470036003001,18
New York,360470037001001,9
New York,360470037001003,17
New York,360470037001005,11
New York,360470037001007,2
New York,360470038001000,2
New York,360470038001001,12
New York,360470038001005,7
New York,360470038001006,8
New York,360470039001000,2
New York,360470039001001,4
New York,360470039001002,3
New York,360470039002000,14
New York,360470039002001,15
New York,360470039002002,16
New York,360470039003001,16
New York,360470041001001,18
New York,360470041002000,10
New York,360470041002001,9
New York,360470041002002,7
New York,360470041003000,5
New York,360470041003001,5
New York,360470041003002,9
New York,360470043001000,19
New York,360470043002000,6
New York,360470043002002,19
New York,360470043003000,7
New York,360470043003001,6
New York,360470043003002,8
New York,360470043004001,5
New York,360470043004002,10
New York,360470043004003,8
New York,360470044001000,4
New York,360470044001001,3
New York,360470044001002,7
New York,360470044001004,13
New York,360470044001005,7
New York,360470044001006,8
New York,360470044001007,4
New York,360470044001008,2
New York,360470044001009,5
New York,360470044001010,7
New York,360470044001011,8
New York,360470044001012,3
New York,360470044001014,9
New York,360470044002000,13
New York,360470044002001,5
New York,360470044002002,4
New York,360470044002003,7
New York,360470044002004,2
New York,360470044002005,4
New York,360470045001000,16
New York,360470045001001,8
New York,360470045001002,4
New York,360470045001003,16
New York,360470045002000,9
New York,360470045002001,3
New York,360470045002002,1
New York,360470045002003,7
New York,360470045003000,12
New York,360470045003001,5
New York,360470045004000,4
New York,360470045004001,5
New York,360470045004002,8
New York,360470046001000,6
New York,360470046001001,6
New York,360470046001002,5
New York,360470046001003,1
New York,360470046001004,8
New York,360470046001005,2
New York,360470046001008,3
New York,360470046001009,3
New York,360470046001011,2
New York,360470047001003,7
New York,360470047001004,9
New York,360470047001005,3
New York,360470047001006,11
New York,360470047001007,4
New York,360470047001009,1
New York,360470047001010,4
New York,360470047001011,3
New York,360470047001012,5
New York,360470049001000,3
New York,360470049001001,2
New York,360470049001002,2
New York,360470049001003,3
New York,360470049002000,3
New York,360470049002001,4
New York,360470049002002,11
New York,360470049003000,12
New York,360470049003001,9
New York,360470050001000,2
New York,360470050001001,12
New York,360470050001003,1
New York,360470050001004,3
New York,360470050002000,2
New York,360470050002001,5
New York,360470050002002,7
New York,360470050002003,4
New York,360470050003000,10
New York,360470050003001,7
New York,360470050003002,2
New York,360470050003003,11
New York,360470051001002,10
